ZIP,SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,ORGFLSUBCHP,CRNTCHP,CRNTFLSUBCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,CLSUBCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,GEOID
38107,2022-12-31,1,1,0,BK06512222373000,06,51,2,2223730,0,0,,2022-09-02,2022-09-02,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,1544,0,1544,5908,0,0,5908,5908,0,5908,4325.25,5915.25,4515,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK065121724316r1,06,51,2,1724316,r,1,,2017-05-12,2022-08-12,2022,2022,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,p,,v,i,i,,N,A,A,A,A,A,A,n,n,,,10790,0,10790,23696.33,300,0,23396.33,23696.33,0,23696.33,1944.37,1523.34,1888,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222160600,06,51,2,2221606,0,0,,2022-04-25,2022-04-25,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,A,A,A,A,y,y,,,115957,98300,17657,25959.61,16468.96,0,9490.65,25959.61,0,25959.61,1100,3385,1930,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222100700,06,51,2,2221007,0,0,,2022-03-16,2022-03-16,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,C,C,A,A,A,A,y,y,,,30119334,104200,30015134,34485.84,14920.31,0,19565.53,34485.84,0,34485.84,1334,2934,1760,,,,,10.6.4,2022-12-18,2022,2023,13,,n,T,2022-09-14,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222419400,06,51,2,2224194,0,0,,2022-09-29,2022-09-29,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,5001,0,5001,29049.84,3250,0,25799.84,26441.69,2608.15,29049.84,2510,2643.33,2505,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222518400,06,51,2,2225184,0,0,,2022-11-23,2022-11-23,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,6820,0,6820,24852.75,1911,0,22941.75,24852.75,0,24852.75,3021,3635,3455,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222551500,06,51,2,2225515,0,0,,2022-12-13,2022-12-13,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,163685,153500,10185,143039.17,97000,0,46039.17,143039.17,0,143039.17,4329.91,2200,1337,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222433100,06,51,2,2224331,0,0,,2022-10-06,2022-10-06,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2870,0,2870,15446,0,907,14539,14539,907,15446,1593.22,2212.43,1985,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222424800,06,51,2,2224248,0,0,,2022-10-03,2022-10-03,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,5340,0,5340,15733,0,0,15733,15733,0,15733,1581,1279.1,1082,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222213500,06,51,2,2222135,0,0,,2022-06-01,2022-06-01,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,24580,0,24580,30881.82,21919.94,0,8961.88,30881.82,0,30881.82,2834.17,2139.99,1565,,,,,10.6.4,2022-11-21,2022,2023,13,,n,K,2022-08-19,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,0,1,BK06512222092500,06,51,2,2220925,0,0,,2022-03-12,2022-03-12,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,3170,0,3170,14662,0,0,14662,14662,0,14662,0,1852,1669,,,,,10.6.4,2022-08-28,2022,2022,13,,n,T,2022-05-26,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222397200,06,51,2,2223972,0,0,,2022-09-14,2022-09-14,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,7915,0,7915,24942.72,15800,8355.44,787.28,16587.28,8355.44,24942.72,1500,1500,1300,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222018500,06,51,2,2220185,0,0,,2022-01-17,2022-01-17,2022,2022,13,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,y,n,,,4650,0,4650,30825.64,0,0,30825.64,30825.64,0,30825.64,862.78,841,1785,,,,,10.6.3,2022-06-10,2022,2022,7,,n,A,2022-06-10,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38107
38107,2022-12-31,1,0,1,BK06512222151700,06,51,2,2221517,0,0,,2022-04-19,2022-04-19,2022,2022,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,w,w,v,i,i,,N,A,A,A,A,A,A,n,n,,,2560,0,2560,15423,0,0,15423,15423,0,15423,0,1484,1616,,,,,10.6.3,2022-07-22,2022,2022,7,,n,A,2022-07-22,2022,2022,,,NA,NA,NA,NA,,10.6.3,N,38107
38107,2022-12-31,1,0,1,BK06512222137000,06,51,2,2221370,0,0,,2022-04-08,2022-04-08,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,4010,0,4010,15495,0,0,15495,15495,0,15495,779,779,725,,,,,10.6.4,2022-09-22,2022,2022,13,,n,T,2022-06-23,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222308300,06,51,2,2223083,0,0,,2022-07-28,2022-07-28,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,2870,0,2870,7740,0,0,7740,7740,0,7740,2860.2,2594.17,2455,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222253400,06,51,2,2222534,0,0,,2022-06-23,2022-06-23,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,4187,0,4187,19377,1200,0,18177,19377,0,19377,2150,1917.5,1710,,,,,10.6.4,2022-12-18,2022,2023,13,,n,T,2022-09-14,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,0,1,BK06512222137200,06,51,2,2221372,0,0,,2022-04-08,2022-04-08,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,1350,0,1350,6975.13,0,0,6975.13,6975.13,0,6975.13,50,892,751,,,,,10.6.4,2022-10-06,2022,2023,13,,n,K,2022-07-06,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222106600,06,51,2,2221066,0,0,,2022-03-21,2022-03-21,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,7145,0,7145,33024.22,1801,0,31223.22,33024.22,0,33024.22,1160,1169,1200,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222015000,06,51,2,2220150,0,0,,2022-01-14,2022-01-14,2022,2022,13,,13,,c,c,y,381070000,47157,n,n,NA,381070000,47157,n,n,NA,i,,v,i,i,,N,A,A,B,B,A,A,y,y,,,37105,0,37105,80488,34547,2063,43878,35246,45242,80488,6297.39,4666.4,3760,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222232000,06,51,2,2222320,0,0,,2022-06-13,2022-06-13,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,B,B,B,B,A,A,y,y,,,83400,54000,29400,60740,47490,0,13250,60740,0,60740,1525,2875,2341,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222561000,06,51,2,2225610,0,0,,2022-12-20,2022-12-20,2022,2023,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,7340,0,7340,36830,2000,0,34830,36830,0,36830,2200,3534,3523,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222227600,06,51,2,2222276,0,0,,2022-06-09,2022-06-09,2022,2022,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,p,p,v,i,i,,N,A,A,A,A,A,A,n,n,,,22535,20900,1635,26469,0,0,26469,26469,0,26469,2940.06,2506.22,2315,,,,,10.6.4,2022-09-15,2022,2022,7,,n,A,2022-09-11,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222131000,06,51,2,2221310,0,0,,2022-04-05,2022-04-05,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,1000,0,1000,14169,0,0,14169,14169,0,14169,2461.67,2237.5,1635,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222085800,06,51,2,2220858,0,0,,2022-03-08,2022-03-08,2022,2022,13,,13,,c,c,n,381071125,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,8120,0,8120,5649.89,2500,0,3149.89,5649.89,0,5649.89,2363,2088.26,2225,,,,,10.6.4,2022-08-28,2022,2022,13,,n,K,2022-05-26,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,0,1,BK06512222099600,06,51,2,2220996,0,0,,2022-03-16,2022-03-16,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,B,B,A,A,y,y,,,3230,0,3230,53306,0,0,53306,53306,0,53306,2560,2433.16,2225,,,,,10.6.4,2022-09-20,2022,2022,13,,n,T,2022-06-17,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222453300,06,51,2,2224533,0,0,,2022-10-17,2022-10-17,2022,2023,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,1706,0,1706,34347.27,0,0,34347.27,34347.27,0,34347.27,0,923,939,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222496700,06,51,2,2224967,0,0,,2022-11-10,2022-11-10,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,9762,0,9762,9359,0,0,9359,9359,0,9359,1815.22,2794.54,2625,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222022400,06,51,2,2220224,0,0,,2022-01-20,2022-01-20,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2870,0,2870,27399.66,0,0,27399.66,27399.66,0,27399.66,725,1892,1660,,,,,10.6.4,2022-10-04,2022,2023,13,,n,K,2022-06-29,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222250200,06,51,2,2222502,0,0,,2022-06-22,2022-06-22,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,6395,0,6395,9438,0,0,9438,9438,0,9438,2335.55,2490.23,2290,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222199000,06,51,2,2221990,0,0,,2022-05-19,2022-05-19,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,3800,0,3800,4145.33,2207.33,0,1938,4145.33,0,4145.33,2125.7,2272.67,2075,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222531600,06,51,2,2225316,0,0,,2022-12-02,2022-12-02,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,23820,0,23820,48659.07,37574.07,0,11085,48659.07,0,48659.07,4240,3733.34,3201,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222120600,06,51,2,2221206,0,0,,2022-03-30,2022-03-30,2022,2022,7,,7,,c,c,n,381071471,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,n,n,,,7449,0,7449,13486.54,0,0,13486.54,13486.54,0,13486.54,4332,924.62,1391,,,,,10.6.4,2022-08-04,2022,2022,7,,n,A,2022-08-04,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222391300,06,51,2,2223913,0,0,,2022-09-12,2022-09-12,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,9655,0,9655,26228.05,1991,13037.04,11200.01,6092.01,20136.04,26228.05,3304.2,2326.91,1863.33,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222241100,06,51,2,2222411,0,0,,2022-06-16,2022-06-16,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,1422,0,1422,30213.25,0,1523.57,28689.68,28689.68,1523.57,30213.25,3705,3395,3027,,,,,10.6.4,2022-12-12,2022,2023,13,,n,T,2022-09-12,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222372500,06,51,2,2223725,0,0,,2022-09-01,2022-09-01,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,C,C,C,C,A,A,y,y,,,175300,159600,15700,113004.06,86207.9,0,26796.16,88807.41,24196.65,113004.06,1220,4673.69,3505,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222453600,06,51,2,2224536,0,0,,2022-10-17,2022-10-17,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,6820,0,6820,20752.75,1911,0,18841.75,20752.75,0,20752.75,3021,3358.33,3105,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222384300,06,51,2,2223843,0,0,,2022-09-08,2022-09-08,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3825,0,3825,8883,0,0,8883,8883,0,8883,1135,1853,1665,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222532100,06,51,2,2225321,0,0,,2022-12-02,2022-12-02,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,10251,0,10251,15385,10500,0,4885,15385,0,15385,1454.88,2736.94,2260,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222383600,06,51,2,2223836,0,0,,2022-09-08,2022-09-08,2022,2022,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,n,n,,,3550,0,3550,21878.66,0,0,21878.66,21878.66,0,21878.66,1879.6,1722.5,1699,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222061300,06,51,2,2220613,0,0,,2022-02-22,2022-02-22,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,y,y,,,18125,0,18125,32946.25,24378.58,0,8567.67,32946.25,0,32946.25,0,3027,2609,,,,,10.6.4,2022-09-11,2022,2022,13,,n,T,2022-06-09,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222521600,06,51,2,2225216,0,0,,2022-11-28,2022-11-28,2022,2023,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2870,0,2870,10032,0,0,10032,10032,0,10032,1498.77,2508.04,2310,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222082600,06,51,2,2220826,0,0,,2022-03-07,2022-03-07,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,3306,0,3306,10451.93,0,0,10451.93,10451.93,0,10451.93,0,1643,1635,,,,,10.6.4,2022-09-22,2022,2022,13,,n,K,2022-06-23,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,0,1,BK06512222125900,06,51,2,2221259,0,0,,2022-04-03,2022-04-03,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2870,0,2870,11096,0,0,11096,11096,0,11096,0,1156,1055,,,,,10.6.4,2022-09-22,2022,2022,13,,n,T,2022-06-23,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222408800,06,51,2,2224088,0,0,,2022-09-21,2022-09-21,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,y,y,,,39192,0,39192,51433,39610,0,11823,51433,0,51433,5534.57,4479.63,3750,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222414100,06,51,2,2224141,0,0,,2022-09-26,2022-09-26,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,8730,0,8730,4488,0,0,4488,4488,0,4488,879,1029,924,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222063700,06,51,2,2220637,0,0,,2022-02-23,2022-02-23,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,p,v,i,i,,Y,A,A,A,A,A,A,y,y,,,23725,0,23725,26315,21000,0,5315,26315,0,26315,1177,2194,1650,,,,,10.6.4,2022-10-04,2022,2023,13,,n,T,2022-07-01,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,0,1,BK06512222172600,06,51,2,2221726,0,0,,2022-05-03,2022-05-03,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2320,0,2320,8540,0,0,8540,8540,0,8540,1500,2448,2395,,,,,10.6.4,2022-10-13,2022,2023,13,,n,K,2022-07-13,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222239300,06,51,2,2222393,0,0,,2022-06-15,2022-06-15,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,6853,0,6853,28882,14103,0,14779,26875,2007,28882,1593,1189,775,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222306000,06,51,2,2223060,0,0,,2022-07-27,2022-07-27,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,2620,0,2620,4854.86,0,0,4854.86,4854.86,0,4854.86,955,655,1485,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222402900,06,51,2,2224029,0,0,,2022-09-16,2022-09-16,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,C,C,A,A,y,y,,,47520,0,47520,111569,42194,0,69375,52389,59180,111569,3739,3348,1861,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222370900,06,51,2,2223709,0,0,,2022-09-01,2022-09-01,2022,2022,13,,13,,c,c,y,381070000,47157,n,n,NA,381070000,47157,n,n,NA,i,,v,i,i,,N,A,A,A,A,A,A,y,y,,,6178,0,6178,22017.78,2447.53,0,19570.25,22017.78,0,22017.78,0,2217,1868,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222467000,06,51,2,2224670,0,0,,2022-10-24,2022-10-24,2022,2023,7,,7,,c,c,n,381072914,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,C,C,C,C,A,A,n,n,,,317550,295000,22550,459603.45,5000,24686,429917.45,434917.45,24686,459603.45,5000,3845.56,3960,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222189200,06,51,2,2221892,0,0,,2022-05-13,2022-05-13,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,Y,A,A,A,A,A,A,y,y,,,8730,0,8730,2659,0,0,2659,2659,0,2659,873,873,784,,,,,10.6.4,2022-11-13,2022,2023,13,,n,I,2022-08-10,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222280300,06,51,2,2222803,0,0,,2022-07-11,2022-07-11,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,4010,0,4010,15635,0,0,15635,15635,0,15635,817,817,725,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222255700,06,51,2,2222557,0,0,,2022-06-24,2022-06-24,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,Y,A,A,A,A,A,A,y,y,,,31700,0,31700,25204.37,14475,0,10729.37,25204.37,0,25204.37,2500,2520.1,1954,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,1,0,BK06512222103400,06,51,2,2221034,0,0,,2022-03-17,2022-03-17,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,,v,i,i,,N,A,A,B,B,A,A,y,y,,,27317,0,27317,57201.55,16700,0,40501.55,33783.55,23418,57201.55,5664.38,4861.84,4010.95,,,,,10.6.3,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
38107,2022-12-31,1,0,1,BK06512222024000,06,51,2,2220240,0,0,,2022-01-21,2022-01-21,2022,2022,13,,13,,c,c,n,381070000,47157,n,n,NA,,,,,NA,i,i,v,i,i,,N,A,A,A,A,A,A,y,y,,,40187.39,25700,14487.39,21596,13164,0,8432,21596,0,21596,2947,2514,2010,,,,,10.6.3,2022-08-15,2022,2022,13,,n,U,2022-04-08,2022,2022,,,NA,NA,NA,NA,,10.6.4,N,38107
38107,2022-12-31,1,1,0,BK06512222449800,06,51,2,2224498,0,0,,2022-10-14,2022-10-14,2022,2023,7,,7,,c,c,n,381070000,47157,n,n,NA,,,,,NA,p,,v,i,i,,Y,A,A,B,B,B,B,n,n,,,20846,0,20846,86380.78,15807.48,0,70573.3,57138.78,29242,86380.78,8057.37,6678.46,6443.93,,,,,10.6.4,NA,NA,NA,,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,38107
